data_hora,potencia_kw,energia_kwh,temperatura_inversor,fonte_id
2025-05-19 06:38:34.345025,0.362,0.091,32.1,2
2025-05-19 06:53:34.345025,0.335,0.084,32.0,2
2025-05-19 07:08:34.345025,1.073,0.268,36.7,2
2025-05-19 07:23:34.345025,1.174,0.293,34.1,2
2025-05-19 07:38:34.345025,1.347,0.337,30.6,2
2025-05-19 07:53:34.345025,1.167,0.292,28.3,2
2025-05-19 08:08:34.345025,2.024,0.506,33.3,2
2025-05-19 08:23:34.345025,1.705,0.426,37.6,2
2025-05-19 08:38:34.345025,2.233,0.558,36.2,2
2025-05-19 08:53:34.345025,1.672,0.418,38.5,2
2025-05-19 09:08:34.345025,2.92,0.73,40.9,2
2025-05-19 09:23:34.345025,2.391,0.598,33.5,2
2025-05-19 09:38:34.345025,3.345,0.836,43.1,2
2025-05-19 09:53:34.345025,2.874,0.719,32.4,2
2025-05-19 10:08:34.345025,2.796,0.699,44.3,2
2025-05-19 10:23:34.345025,3.596,0.899,29.8,2
2025-05-19 10:38:34.345025,3.381,0.845,32.9,2
2025-05-19 10:53:34.345025,3.074,0.768,40.4,2
2025-05-19 11:08:34.345025,3.3,0.825,26.0,2
2025-05-19 11:23:34.345025,3.121,0.78,43.1,2
2025-05-19 11:38:34.345025,3.366,0.842,38.9,2
2025-05-19 11:53:34.345025,3.865,0.966,29.2,2
2025-05-19 12:08:34.345025,4.687,1.172,29.7,2
2025-05-19 12:23:34.345025,4.224,1.056,35.0,2
2025-05-19 12:38:34.345025,3.505,0.876,25.9,2
2025-05-19 12:53:34.345025,4.019,1.005,26.3,2
2025-05-19 13:08:34.345025,3.58,0.895,40.2,2
2025-05-19 13:23:34.345025,3.696,0.924,25.6,2
2025-05-19 13:38:34.345025,3.555,0.889,26.9,2
2025-05-19 13:53:34.345025,3.466,0.867,41.3,2
2025-05-19 14:08:34.345025,2.704,0.676,25.4,2
2025-05-19 14:23:34.345025,3.786,0.946,33.3,2
2025-05-19 14:38:34.345025,2.561,0.64,30.1,2
2025-05-19 14:53:34.345025,2.785,0.696,43.0,2
2025-05-19 15:08:34.345025,2.445,0.611,29.8,2
2025-05-19 15:23:34.345025,2.779,0.695,28.6,2
2025-05-19 15:38:34.345025,2.974,0.744,33.2,2
2025-05-19 15:53:34.345025,2.442,0.611,35.3,2
2025-05-19 16:08:34.345025,2.344,0.586,31.0,2
2025-05-19 16:23:34.345025,1.776,0.444,26.2,2
2025-05-19 16:38:34.345025,2.269,0.567,29.7,2
2025-05-19 16:53:34.345025,1.946,0.486,44.9,2
2025-05-19 17:08:34.345025,1.08,0.27,32.3,2
2025-05-19 17:23:34.345025,1.017,0.254,29.6,2
2025-05-19 17:38:34.345025,1.389,0.347,34.6,2
2025-05-19 17:53:34.345025,1.102,0.276,40.0,2
2025-05-19 18:08:34.345025,0.412,0.103,42.5,2
2025-05-19 18:23:34.345025,0.455,0.114,28.0,2
2025-05-19 18:38:34.345025,0.46,0.115,33.0,2
2025-05-19 18:53:34.345025,0.354,0.089,28.8,2
2025-05-19 19:08:34.345025,0.0,0.0,34.2,2
2025-05-19 19:23:34.345025,0.0,0.0,31.5,2
2025-05-19 19:38:34.345025,0.0,0.0,43.2,2
2025-05-19 19:53:34.345025,0.0,0.0,26.6,2
2025-05-19 20:08:34.345025,0.0,0.0,37.9,2
2025-05-19 20:23:34.345025,0.0,0.0,34.9,2
2025-05-19 20:38:34.345025,0.0,0.0,30.0,2
2025-05-19 20:53:34.345025,0.0,0.0,34.5,2
2025-05-19 21:08:34.345025,0.0,0.0,29.8,2
2025-05-19 21:23:34.345025,0.0,0.0,28.7,2
2025-05-19 21:38:34.345025,0.0,0.0,32.7,2
2025-05-19 21:53:34.345025,0.0,0.0,41.9,2
2025-05-19 22:08:34.345025,0.0,0.0,40.8,2
2025-05-19 22:23:34.345025,0.0,0.0,26.7,2
2025-05-19 22:38:34.345025,0.0,0.0,42.6,2
2025-05-19 22:53:34.345025,0.0,0.0,36.4,2
2025-05-19 23:08:34.345025,0.0,0.0,25.3,2
2025-05-19 23:23:34.345025,0.0,0.0,29.2,2
2025-05-19 23:38:34.345025,0.0,0.0,30.3,2
2025-05-19 23:53:34.345025,0.0,0.0,26.9,2
2025-05-20 00:08:34.345025,0.0,0.0,32.4,2
2025-05-20 00:23:34.345025,0.0,0.0,29.1,2
2025-05-20 00:38:34.345025,0.0,0.0,26.2,2
2025-05-20 00:53:34.345025,0.0,0.0,35.8,2
2025-05-20 01:08:34.345025,0.0,0.0,43.4,2
2025-05-20 01:23:34.345025,0.0,0.0,42.2,2
2025-05-20 01:38:34.345025,0.0,0.0,43.1,2
2025-05-20 01:53:34.345025,0.0,0.0,37.7,2
2025-05-20 02:08:34.345025,0.0,0.0,34.4,2
2025-05-20 02:23:34.345025,0.0,0.0,29.2,2
2025-05-20 02:38:34.345025,0.0,0.0,38.4,2
2025-05-20 02:53:34.345025,0.0,0.0,44.3,2
2025-05-20 03:08:34.345025,0.0,0.0,32.0,2
2025-05-20 03:23:34.345025,0.0,0.0,37.8,2
2025-05-20 03:38:34.345025,0.0,0.0,28.7,2
2025-05-20 03:53:34.345025,0.0,0.0,32.7,2
2025-05-20 04:08:34.345025,0.0,0.0,28.4,2
2025-05-20 04:23:34.345025,0.0,0.0,41.6,2
2025-05-20 04:38:34.345025,0.0,0.0,40.5,2
2025-05-20 04:53:34.345025,0.0,0.0,31.0,2
2025-05-20 05:08:34.345025,0.0,0.0,41.1,2
2025-05-20 05:23:34.345025,0.0,0.0,41.5,2
2025-05-20 05:38:34.345025,0.0,0.0,37.7,2
2025-05-20 05:53:34.345025,0.0,0.0,43.8,2
2025-05-20 06:08:34.345025,0.458,0.115,26.9,2
2025-05-20 06:23:34.345025,0.445,0.111,29.9,2
2025-05-20 06:38:34.345025,0.376,0.094,26.8,2
2025-05-20 06:53:34.345025,0.412,0.103,33.6,2
2025-05-20 07:08:34.345025,1.052,0.263,33.0,2
2025-05-20 07:23:34.345025,1.212,0.303,43.7,2
2025-05-20 07:38:34.345025,1.177,0.294,31.5,2
2025-05-20 07:53:34.345025,1.109,0.277,41.5,2
2025-05-20 08:08:34.345025,2.212,0.553,31.9,2
2025-05-20 08:23:34.345025,2.037,0.509,25.7,2
2025-05-20 08:38:34.345025,2.256,0.564,38.8,2
2025-05-20 08:53:34.345025,1.729,0.432,43.7,2
2025-05-20 09:08:34.345025,3.34,0.835,27.4,2
2025-05-20 09:23:34.345025,2.49,0.623,27.3,2
2025-05-20 09:38:34.345025,2.758,0.69,29.0,2
2025-05-20 09:53:34.345025,2.281,0.57,45.0,2
2025-05-20 10:08:34.345025,3.085,0.771,44.6,2
2025-05-20 10:23:34.345025,2.881,0.72,33.6,2
2025-05-20 10:38:34.345025,2.628,0.657,36.0,2
2025-05-20 10:53:34.345025,2.567,0.642,39.5,2
2025-05-20 11:08:34.345025,3.471,0.868,25.7,2
2025-05-20 11:23:34.345025,3.898,0.974,31.0,2
2025-05-20 11:38:34.345025,3.492,0.873,38.3,2
2025-05-20 11:53:34.345025,4.307,1.077,26.4,2
2025-05-20 12:08:34.345025,4.587,1.147,43.1,2
2025-05-20 12:23:34.345025,4.369,1.092,36.9,2
2025-05-20 12:38:34.345025,3.945,0.986,26.7,2
2025-05-20 12:53:34.345025,4.446,1.112,38.9,2
2025-05-20 13:08:34.345025,3.088,0.772,40.9,2
2025-05-20 13:23:34.345025,3.456,0.864,44.9,2
2025-05-20 13:38:34.345025,3.506,0.876,28.8,2
2025-05-20 13:53:34.345025,3.647,0.912,42.6,2
2025-05-20 14:08:34.345025,3.17,0.793,44.3,2
2025-05-20 14:23:34.345025,3.138,0.785,31.8,2
2025-05-20 14:38:34.345025,3.206,0.802,33.4,2
2025-05-20 14:53:34.345025,2.853,0.713,26.0,2
2025-05-20 15:08:34.345025,2.683,0.671,36.0,2
2025-05-20 15:23:34.345025,2.871,0.718,34.4,2
2025-05-20 15:38:34.345025,2.568,0.642,44.3,2
2025-05-20 15:53:34.345025,2.604,0.651,34.9,2
2025-05-20 16:08:34.345025,1.933,0.483,35.9,2
2025-05-20 16:23:34.345025,2.025,0.506,39.5,2
2025-05-20 16:38:34.345025,1.688,0.422,39.9,2
2025-05-20 16:53:34.345025,2.043,0.511,32.7,2
2025-05-20 17:08:34.345025,1.099,0.275,36.5,2
2025-05-20 17:23:34.345025,0.962,0.24,40.2,2
2025-05-20 17:38:34.345025,1.101,0.275,41.0,2
2025-05-20 17:53:34.345025,1.235,0.309,32.1,2
2025-05-20 18:08:34.345025,0.43,0.107,42.6,2
2025-05-20 18:23:34.345025,0.452,0.113,44.4,2
2025-05-20 18:38:34.345025,0.382,0.096,41.1,2
2025-05-20 18:53:34.345025,0.34,0.085,32.3,2
2025-05-20 19:08:34.345025,0.0,0.0,41.2,2
2025-05-20 19:23:34.345025,0.0,0.0,33.5,2
2025-05-20 19:38:34.345025,0.0,0.0,28.1,2
2025-05-20 19:53:34.345025,0.0,0.0,33.3,2
2025-05-20 20:08:34.345025,0.0,0.0,36.4,2
2025-05-20 20:23:34.345025,0.0,0.0,38.3,2
2025-05-20 20:38:34.345025,0.0,0.0,28.1,2
2025-05-20 20:53:34.345025,0.0,0.0,36.8,2
2025-05-20 21:08:34.345025,0.0,0.0,43.7,2
2025-05-20 21:23:34.345025,0.0,0.0,27.6,2
2025-05-20 21:38:34.345025,0.0,0.0,45.0,2
2025-05-20 21:53:34.345025,0.0,0.0,31.7,2
2025-05-20 22:08:34.345025,0.0,0.0,38.9,2
2025-05-20 22:23:34.345025,0.0,0.0,43.8,2
2025-05-20 22:38:34.345025,0.0,0.0,26.8,2
2025-05-20 22:53:34.345025,0.0,0.0,35.3,2
2025-05-20 23:08:34.345025,0.0,0.0,27.3,2
2025-05-20 23:23:34.345025,0.0,0.0,29.5,2
2025-05-20 23:38:34.345025,0.0,0.0,26.2,2
2025-05-20 23:53:34.345025,0.0,0.0,36.9,2
2025-05-21 00:08:34.345025,0.0,0.0,31.6,2
2025-05-21 00:23:34.345025,0.0,0.0,29.7,2
2025-05-21 00:38:34.345025,0.0,0.0,39.2,2
2025-05-21 00:53:34.345025,0.0,0.0,29.3,2
2025-05-21 01:08:34.345025,0.0,0.0,39.8,2
2025-05-21 01:23:34.345025,0.0,0.0,42.4,2
2025-05-21 01:38:34.345025,0.0,0.0,37.4,2
2025-05-21 01:53:34.345025,0.0,0.0,36.7,2
2025-05-21 02:08:34.345025,0.0,0.0,28.5,2
2025-05-21 02:23:34.345025,0.0,0.0,44.9,2
2025-05-21 02:38:34.345025,0.0,0.0,39.3,2
2025-05-21 02:53:34.345025,0.0,0.0,43.6,2
2025-05-21 03:08:34.345025,0.0,0.0,40.9,2
2025-05-21 03:23:34.345025,0.0,0.0,27.2,2
2025-05-21 03:38:34.345025,0.0,0.0,33.6,2
2025-05-21 03:53:34.345025,0.0,0.0,37.5,2
2025-05-21 04:08:34.345025,0.0,0.0,33.0,2
2025-05-21 04:23:34.345025,0.0,0.0,43.4,2
2025-05-21 04:38:34.345025,0.0,0.0,30.2,2
2025-05-21 04:53:34.345025,0.0,0.0,35.8,2
2025-05-21 05:08:34.345025,0.0,0.0,32.6,2
2025-05-21 05:23:34.345025,0.0,0.0,39.6,2
2025-05-21 05:38:34.345025,0.0,0.0,36.9,2
2025-05-21 05:53:34.345025,0.0,0.0,33.5,2
2025-05-21 06:08:34.345025,0.447,0.112,37.2,2
2025-05-21 06:23:34.345025,0.38,0.095,44.4,2
2025-05-21 06:38:34.345025,0.372,0.093,32.5,2
2025-05-21 06:53:34.345025,0.464,0.116,31.6,2
2025-05-21 07:08:34.345025,1.333,0.333,32.7,2
2025-05-21 07:23:34.345025,1.271,0.318,32.0,2
2025-05-21 07:38:34.345025,1.027,0.257,42.7,2
2025-05-21 07:53:34.345025,1.319,0.33,34.4,2
2025-05-21 08:08:34.345025,1.92,0.48,34.9,2
2025-05-21 08:23:34.345025,1.863,0.466,26.2,2
2025-05-21 08:38:34.345025,2.247,0.562,38.2,2
2025-05-21 08:53:34.345025,1.983,0.496,38.6,2
2025-05-21 09:08:34.345025,2.92,0.73,38.4,2
2025-05-21 09:23:34.345025,3.225,0.806,41.2,2
2025-05-21 09:38:34.345025,2.479,0.62,43.1,2
2025-05-21 09:53:34.345025,3.319,0.83,43.1,2
2025-05-21 10:08:34.345025,3.338,0.834,30.7,2
2025-05-21 10:23:34.345025,3.594,0.898,28.4,2
2025-05-21 10:38:34.345025,3.477,0.869,44.9,2
2025-05-21 10:53:34.345025,2.924,0.731,36.6,2
2025-05-21 11:08:34.345025,3.952,0.988,43.2,2
2025-05-21 11:23:34.345025,3.186,0.797,33.0,2
2025-05-21 11:38:34.345025,3.634,0.909,40.1,2
2025-05-21 11:53:34.345025,3.781,0.945,44.1,2
2025-05-21 12:08:34.345025,3.801,0.95,32.0,2
2025-05-21 12:23:34.345025,4.143,1.036,28.5,2
2025-05-21 12:38:34.345025,4.447,1.112,41.8,2
2025-05-21 12:53:34.345025,4.32,1.08,29.5,2
2025-05-21 13:08:34.345025,3.998,0.999,29.7,2
2025-05-21 13:23:34.345025,3.973,0.993,27.2,2
2025-05-21 13:38:34.345025,3.854,0.963,39.0,2
2025-05-21 13:53:34.345025,4.038,1.009,41.6,2
2025-05-21 14:08:34.345025,2.805,0.701,39.3,2
2025-05-21 14:23:34.345025,3.391,0.848,25.0,2
2025-05-21 14:38:34.345025,3.018,0.755,26.4,2
2025-05-21 14:53:34.345025,3.075,0.769,28.1,2
2025-05-21 15:08:34.345025,2.376,0.594,27.1,2
2025-05-21 15:23:34.345025,2.981,0.745,28.1,2
2025-05-21 15:38:34.345025,2.415,0.604,29.5,2
2025-05-21 15:53:34.345025,2.955,0.739,33.4,2
2025-05-21 16:08:34.345025,2.107,0.527,43.6,2
2025-05-21 16:23:34.345025,2.087,0.522,40.1,2
2025-05-21 16:38:34.345025,1.785,0.446,34.7,2
2025-05-21 16:53:34.345025,1.655,0.414,25.8,2
2025-05-21 17:08:34.345025,1.378,0.345,44.8,2
2025-05-21 17:23:34.345025,1.051,0.263,42.7,2
2025-05-21 17:38:34.345025,1.435,0.359,26.3,2
2025-05-21 17:53:34.345025,1.038,0.259,28.6,2
2025-05-21 18:08:34.345025,0.391,0.098,29.0,2
2025-05-21 18:23:34.345025,0.459,0.115,29.3,2
2025-05-21 18:38:34.345025,0.402,0.1,42.7,2
2025-05-21 18:53:34.345025,0.45,0.112,30.9,2
2025-05-21 19:08:34.345025,0.0,0.0,36.2,2
2025-05-21 19:23:34.345025,0.0,0.0,30.8,2
2025-05-21 19:38:34.345025,0.0,0.0,32.6,2
2025-05-21 19:53:34.345025,0.0,0.0,41.7,2
2025-05-21 20:08:34.345025,0.0,0.0,43.6,2
2025-05-21 20:23:34.345025,0.0,0.0,32.3,2
2025-05-21 20:38:34.345025,0.0,0.0,40.7,2
2025-05-21 20:53:34.345025,0.0,0.0,30.7,2
2025-05-21 21:08:34.345025,0.0,0.0,30.3,2
2025-05-21 21:23:34.345025,0.0,0.0,31.1,2
2025-05-21 21:38:34.345025,0.0,0.0,39.2,2
2025-05-21 21:53:34.345025,0.0,0.0,26.2,2
2025-05-21 22:08:34.345025,0.0,0.0,26.7,2
2025-05-21 22:23:34.345025,0.0,0.0,27.3,2
2025-05-21 22:38:34.345025,0.0,0.0,39.1,2
2025-05-21 22:53:34.345025,0.0,0.0,33.5,2
2025-05-21 23:08:34.345025,0.0,0.0,34.4,2
2025-05-21 23:23:34.345025,0.0,0.0,33.0,2
2025-05-21 23:38:34.345025,0.0,0.0,32.7,2
2025-05-21 23:53:34.345025,0.0,0.0,41.1,2
2025-05-22 00:08:34.345025,0.0,0.0,32.7,2
2025-05-22 00:23:34.345025,0.0,0.0,25.6,2
2025-05-22 00:38:34.345025,0.0,0.0,38.7,2
2025-05-22 00:53:34.345025,0.0,0.0,26.2,2
2025-05-22 01:08:34.345025,0.0,0.0,37.1,2
2025-05-22 01:23:34.345025,0.0,0.0,30.8,2
2025-05-22 01:38:34.345025,0.0,0.0,44.3,2
2025-05-22 01:53:34.345025,0.0,0.0,31.6,2
2025-05-22 02:08:34.345025,0.0,0.0,25.7,2
2025-05-22 02:23:34.345025,0.0,0.0,37.2,2
2025-05-22 02:38:34.345025,0.0,0.0,29.8,2
2025-05-22 02:53:34.345025,0.0,0.0,37.7,2
2025-05-22 03:08:34.345025,0.0,0.0,28.5,2
2025-05-22 03:23:34.345025,0.0,0.0,25.7,2
2025-05-22 03:38:34.345025,0.0,0.0,30.1,2
2025-05-22 03:53:34.345025,0.0,0.0,32.4,2
2025-05-22 04:08:34.345025,0.0,0.0,37.9,2
2025-05-22 04:23:34.345025,0.0,0.0,34.3,2
2025-05-22 04:38:34.345025,0.0,0.0,34.4,2
2025-05-22 04:53:34.345025,0.0,0.0,44.8,2
2025-05-22 05:08:34.345025,0.0,0.0,39.4,2
2025-05-22 05:23:34.345025,0.0,0.0,38.8,2
2025-05-22 05:38:34.345025,0.0,0.0,27.4,2
2025-05-22 05:53:34.345025,0.0,0.0,31.6,2
2025-05-22 06:08:34.345025,0.402,0.101,35.4,2
2025-05-22 06:23:34.345025,0.349,0.087,31.5,2
2025-05-22 06:38:34.345025,0.385,0.096,44.2,2
2025-05-22 06:53:34.345025,0.39,0.098,31.8,2
2025-05-22 07:08:34.345025,1.384,0.346,42.9,2
2025-05-22 07:23:34.345025,1.038,0.259,42.4,2
2025-05-22 07:38:34.345025,1.368,0.342,38.5,2
2025-05-22 07:53:34.345025,1.381,0.345,43.7,2
2025-05-22 08:08:34.345025,1.826,0.456,44.0,2
2025-05-22 08:23:34.345025,1.758,0.439,44.0,2
2025-05-22 08:38:34.345025,1.626,0.406,35.1,2
2025-05-22 08:53:34.345025,2.321,0.58,40.4,2
2025-05-22 09:08:34.345025,3.213,0.803,35.0,2
2025-05-22 09:23:34.345025,2.77,0.693,29.5,2
2025-05-22 09:38:34.345025,2.816,0.704,32.0,2
2025-05-22 09:53:34.345025,2.636,0.659,25.3,2
2025-05-22 10:08:34.345025,2.983,0.746,40.2,2
2025-05-22 10:23:34.345025,3.763,0.941,41.5,2
2025-05-22 10:38:34.345025,3.541,0.885,34.0,2
2025-05-22 10:53:34.345025,2.959,0.74,27.2,2
2025-05-22 11:08:34.345025,3.834,0.958,28.4,2
2025-05-22 11:23:34.345025,3.257,0.814,26.4,2
2025-05-22 11:38:34.345025,3.829,0.957,33.8,2
2025-05-22 11:53:34.345025,3.184,0.796,36.4,2
2025-05-22 12:08:34.345025,4.553,1.138,40.0,2
2025-05-22 12:23:34.345025,3.779,0.945,26.4,2
2025-05-22 12:38:34.345025,4.652,1.163,36.5,2
2025-05-22 12:53:34.345025,3.803,0.951,33.2,2
2025-05-22 13:08:34.345025,4.28,1.07,37.5,2
2025-05-22 13:23:34.345025,3.025,0.756,36.7,2
2025-05-22 13:38:34.345025,3.706,0.926,29.4,2
2025-05-22 13:53:34.345025,3.372,0.843,30.3,2
2025-05-22 14:08:34.345025,3.404,0.851,39.6,2
2025-05-22 14:23:34.345025,3.047,0.762,40.4,2
2025-05-22 14:38:34.345025,2.617,0.654,38.6,2
2025-05-22 14:53:34.345025,3.414,0.853,33.8,2
2025-05-22 15:08:34.345025,2.684,0.671,39.9,2
2025-05-22 15:23:34.345025,3.331,0.833,29.5,2
2025-05-22 15:38:34.345025,2.553,0.638,43.8,2
2025-05-22 15:53:34.345025,2.696,0.674,38.2,2
2025-05-22 16:08:34.345025,2.245,0.561,38.5,2
2025-05-22 16:23:34.345025,1.792,0.448,43.4,2
2025-05-22 16:38:34.345025,2.263,0.566,37.9,2
2025-05-22 16:53:34.345025,1.939,0.485,28.6,2
2025-05-22 17:08:34.345025,1.242,0.311,31.6,2
2025-05-22 17:23:34.345025,1.197,0.299,44.2,2
2025-05-22 17:38:34.345025,1.257,0.314,30.3,2
2025-05-22 17:53:34.345025,1.26,0.315,36.5,2
2025-05-22 18:08:34.345025,0.325,0.081,43.7,2
2025-05-22 18:23:34.345025,0.329,0.082,40.1,2
2025-05-22 18:38:34.345025,0.457,0.114,37.5,2
2025-05-22 18:53:34.345025,0.464,0.116,35.7,2
2025-05-22 19:08:34.345025,0.0,0.0,29.6,2
2025-05-22 19:23:34.345025,0.0,0.0,40.0,2
2025-05-22 19:38:34.345025,0.0,0.0,25.8,2
2025-05-22 19:53:34.345025,0.0,0.0,27.9,2
2025-05-22 20:08:34.345025,0.0,0.0,26.0,2
2025-05-22 20:23:34.345025,0.0,0.0,26.0,2
2025-05-22 20:38:34.345025,0.0,0.0,27.4,2
2025-05-22 20:53:34.345025,0.0,0.0,27.3,2
2025-05-22 21:08:34.345025,0.0,0.0,32.4,2
2025-05-22 21:23:34.345025,0.0,0.0,34.1,2
2025-05-22 21:38:34.345025,0.0,0.0,27.6,2
2025-05-22 21:53:34.345025,0.0,0.0,44.8,2
2025-05-22 22:08:34.345025,0.0,0.0,35.6,2
2025-05-22 22:23:34.345025,0.0,0.0,41.8,2
2025-05-22 22:38:34.345025,0.0,0.0,39.4,2
2025-05-22 22:53:34.345025,0.0,0.0,43.7,2
2025-05-22 23:08:34.345025,0.0,0.0,39.9,2
2025-05-22 23:23:34.345025,0.0,0.0,37.0,2
2025-05-22 23:38:34.345025,0.0,0.0,28.7,2
2025-05-22 23:53:34.345025,0.0,0.0,31.6,2
2025-05-23 00:08:34.345025,0.0,0.0,39.9,2
2025-05-23 00:23:34.345025,0.0,0.0,40.2,2
2025-05-23 00:38:34.345025,0.0,0.0,37.5,2
2025-05-23 00:53:34.345025,0.0,0.0,40.6,2
2025-05-23 01:08:34.345025,0.0,0.0,39.2,2
2025-05-23 01:23:34.345025,0.0,0.0,34.6,2
2025-05-23 01:38:34.345025,0.0,0.0,42.9,2
2025-05-23 01:53:34.345025,0.0,0.0,34.9,2
2025-05-23 02:08:34.345025,0.0,0.0,32.4,2
2025-05-23 02:23:34.345025,0.0,0.0,35.1,2
2025-05-23 02:38:34.345025,0.0,0.0,28.8,2
2025-05-23 02:53:34.345025,0.0,0.0,25.0,2
2025-05-23 03:08:34.345025,0.0,0.0,31.4,2
2025-05-23 03:23:34.345025,0.0,0.0,44.5,2
2025-05-23 03:38:34.345025,0.0,0.0,32.0,2
2025-05-23 03:53:34.345025,0.0,0.0,29.8,2
2025-05-23 04:08:34.345025,0.0,0.0,38.5,2
2025-05-23 04:23:34.345025,0.0,0.0,43.8,2
2025-05-23 04:38:34.345025,0.0,0.0,31.4,2
2025-05-23 04:53:34.345025,0.0,0.0,30.4,2
2025-05-23 05:08:34.345025,0.0,0.0,39.2,2
2025-05-23 05:23:34.345025,0.0,0.0,35.8,2
2025-05-23 05:38:34.345025,0.0,0.0,31.1,2
2025-05-23 05:53:34.345025,0.0,0.0,32.5,2
2025-05-23 06:08:34.345025,0.392,0.098,43.6,2
2025-05-23 06:23:34.345025,0.474,0.118,41.0,2
2025-05-23 06:38:34.345025,0.471,0.118,41.8,2
2025-05-23 06:53:34.345025,0.416,0.104,36.4,2
2025-05-23 07:08:34.345025,1.422,0.355,33.1,2
2025-05-23 07:23:34.345025,1.125,0.281,25.8,2
2025-05-23 07:38:34.345025,1.407,0.352,34.7,2
2025-05-23 07:53:34.345025,1.024,0.256,35.1,2
2025-05-23 08:08:34.345025,2.065,0.516,38.3,2
2025-05-23 08:23:34.345025,2.099,0.525,33.7,2
2025-05-23 08:38:34.345025,2.255,0.564,30.4,2
2025-05-23 08:53:34.345025,1.878,0.47,29.8,2
2025-05-23 09:08:34.345025,2.343,0.586,30.6,2
2025-05-23 09:23:34.345025,3.259,0.815,42.6,2
2025-05-23 09:38:34.345025,2.258,0.565,31.1,2
2025-05-23 09:53:34.345025,2.347,0.587,26.2,2
2025-05-23 10:08:34.345025,3.694,0.923,39.0,2
2025-05-23 10:23:34.345025,3.138,0.784,42.3,2
2025-05-23 10:38:34.345025,3.104,0.776,41.2,2
2025-05-23 10:53:34.345025,3.611,0.903,38.8,2
2025-05-23 11:08:34.345025,3.231,0.808,43.1,2
2025-05-23 11:23:34.345025,3.946,0.987,36.9,2
2025-05-23 11:38:34.345025,4.135,1.034,44.5,2
2025-05-23 11:53:34.345025,4.279,1.07,37.9,2
2025-05-23 12:08:34.345025,4.796,1.199,34.7,2
2025-05-23 12:23:34.345025,4.103,1.026,32.9,2
2025-05-23 12:38:34.345025,4.19,1.047,36.0,2
2025-05-23 12:53:34.345025,3.507,0.877,27.9,2
2025-05-23 13:08:34.345025,4.29,1.072,44.5,2
2025-05-23 13:23:34.345025,3.964,0.991,28.1,2
2025-05-23 13:38:34.345025,3.411,0.853,38.9,2
2025-05-23 13:53:34.345025,4.231,1.058,38.1,2
2025-05-23 14:08:34.345025,3.695,0.924,26.4,2
2025-05-23 14:23:34.345025,3.597,0.899,33.7,2
2025-05-23 14:38:34.345025,3.194,0.799,42.1,2
2025-05-23 14:53:34.345025,2.605,0.651,34.3,2
2025-05-23 15:08:34.345025,2.653,0.663,31.4,2
2025-05-23 15:23:34.345025,2.768,0.692,38.4,2
2025-05-23 15:38:34.345025,2.922,0.73,26.5,2
2025-05-23 15:53:34.345025,2.322,0.581,28.5,2
2025-05-23 16:08:34.345025,1.611,0.403,25.4,2
2025-05-23 16:23:34.345025,1.728,0.432,34.7,2
2025-05-23 16:38:34.345025,1.669,0.417,36.5,2
2025-05-23 16:53:34.345025,1.657,0.414,37.5,2
2025-05-23 17:08:34.345025,0.991,0.248,32.4,2
2025-05-23 17:23:34.345025,1.082,0.27,33.4,2
2025-05-23 17:38:34.345025,1.379,0.345,40.3,2
2025-05-23 17:53:34.345025,1.075,0.269,25.5,2
2025-05-23 18:08:34.345025,0.343,0.086,29.5,2
2025-05-23 18:23:34.345025,0.339,0.085,35.6,2
2025-05-23 18:38:34.345025,0.358,0.09,32.4,2
2025-05-23 18:53:34.345025,0.384,0.096,28.6,2
2025-05-23 19:08:34.345025,0.0,0.0,26.7,2
2025-05-23 19:23:34.345025,0.0,0.0,27.6,2
2025-05-23 19:38:34.345025,0.0,0.0,34.9,2
2025-05-23 19:53:34.345025,0.0,0.0,32.2,2
2025-05-23 20:08:34.345025,0.0,0.0,29.6,2
2025-05-23 20:23:34.345025,0.0,0.0,29.1,2
2025-05-23 20:38:34.345025,0.0,0.0,35.5,2
2025-05-23 20:53:34.345025,0.0,0.0,41.8,2
2025-05-23 21:08:34.345025,0.0,0.0,30.1,2
2025-05-23 21:23:34.345025,0.0,0.0,40.3,2
2025-05-23 21:38:34.345025,0.0,0.0,35.2,2
2025-05-23 21:53:34.345025,0.0,0.0,25.8,2
2025-05-23 22:08:34.345025,0.0,0.0,37.1,2
2025-05-23 22:23:34.345025,0.0,0.0,33.6,2
2025-05-23 22:38:34.345025,0.0,0.0,27.3,2
2025-05-23 22:53:34.345025,0.0,0.0,32.8,2
2025-05-23 23:08:34.345025,0.0,0.0,42.1,2
2025-05-23 23:23:34.345025,0.0,0.0,40.4,2
2025-05-23 23:38:34.345025,0.0,0.0,31.5,2
2025-05-23 23:53:34.345025,0.0,0.0,32.9,2
2025-05-24 00:08:34.345025,0.0,0.0,35.4,2
2025-05-24 00:23:34.345025,0.0,0.0,26.0,2
2025-05-24 00:38:34.345025,0.0,0.0,35.7,2
2025-05-24 00:53:34.345025,0.0,0.0,33.8,2
2025-05-24 01:08:34.345025,0.0,0.0,33.1,2
2025-05-24 01:23:34.345025,0.0,0.0,28.5,2
2025-05-24 01:38:34.345025,0.0,0.0,42.7,2
2025-05-24 01:53:34.345025,0.0,0.0,28.7,2
2025-05-24 02:08:34.345025,0.0,0.0,41.7,2
2025-05-24 02:23:34.345025,0.0,0.0,33.4,2
2025-05-24 02:38:34.345025,0.0,0.0,41.5,2
